               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 639,           0.0094252,            0.005141,           0.0011407,             0.99643,             0.99885,               0.995,             0.98298,           0.0050821,           0.0023277,          0.00055764,           0.0036838,           0.0036838,           0.0036838
                 640,           0.0099491,           0.0052675,            0.001312,             0.99655,             0.99877,               0.995,             0.98305,           0.0050756,           0.0023297,          0.00055825,           0.0036739,           0.0036739,           0.0036739
                 641,            0.009819,           0.0052341,           0.0012603,             0.99668,             0.99871,             0.99499,             0.98311,            0.005062,           0.0023286,           0.0005597,            0.003664,            0.003664,            0.003664
                 642,           0.0094647,           0.0050262,            0.001138,             0.99792,             0.99825,               0.995,             0.98316,           0.0050608,           0.0023202,          0.00055741,           0.0036541,           0.0036541,           0.0036541
                 643,           0.0098324,           0.0051607,          0.00097698,             0.99713,             0.99908,             0.99499,             0.98309,            0.005059,           0.0023151,          0.00055479,           0.0036442,           0.0036442,           0.0036442
                 644,            0.010046,           0.0050872,           0.0013927,             0.99851,             0.99693,               0.995,             0.98315,           0.0050521,           0.0023145,          0.00055153,           0.0036343,           0.0036343,           0.0036343
                 645,           0.0099726,           0.0050606,           0.0012376,             0.99688,             0.99846,             0.99499,             0.98314,           0.0050518,           0.0023097,          0.00055067,           0.0036244,           0.0036244,           0.0036244
                 646,           0.0096101,           0.0052107,          0.00093156,             0.99734,             0.99908,             0.99499,               0.983,           0.0050502,            0.002309,          0.00054974,           0.0036145,           0.0036145,           0.0036145
                 647,           0.0094279,           0.0049902,           0.0010864,             0.99719,             0.99835,             0.99499,             0.98376,           0.0050521,           0.0023106,          0.00054597,           0.0036046,           0.0036046,           0.0036046
                 648,           0.0098898,           0.0051231,          0.00098551,             0.99778,             0.99712,               0.995,             0.98316,           0.0050466,           0.0023108,           0.0005418,           0.0035947,           0.0035947,           0.0035947
                 649,           0.0098428,           0.0052734,          0.00091156,             0.99711,             0.99841,             0.99499,             0.98333,           0.0050478,           0.0023111,          0.00053965,           0.0035848,           0.0035848,           0.0035848
                 650,           0.0097394,           0.0052413,            0.001348,             0.99693,              0.9985,             0.99499,             0.98289,           0.0050418,           0.0023093,          0.00054063,           0.0035749,           0.0035749,           0.0035749
                 651,           0.0094441,            0.005044,            0.001167,             0.99733,             0.99913,             0.99499,             0.98333,           0.0050275,             0.00231,          0.00054163,            0.003565,            0.003565,            0.003565
                 652,           0.0097424,           0.0049876,            0.001017,             0.99738,             0.99913,               0.995,             0.98302,           0.0050072,           0.0023048,          0.00054148,           0.0035551,           0.0035551,           0.0035551
                 653,           0.0097185,           0.0051028,           0.0010057,             0.99735,             0.99918,             0.99499,             0.98317,           0.0049989,            0.002299,          0.00054096,           0.0035452,           0.0035452,           0.0035452
                 654,           0.0095484,           0.0050746,          0.00082705,             0.99738,             0.99923,               0.995,             0.98334,           0.0049947,           0.0022934,          0.00053832,           0.0035353,           0.0035353,           0.0035353
                 655,           0.0092165,           0.0048181,          0.00082393,             0.99738,             0.99891,             0.99499,             0.98347,           0.0049941,            0.002284,          0.00053469,           0.0035254,           0.0035254,           0.0035254
                 656,           0.0096309,           0.0050503,          0.00098951,             0.99704,             0.99902,             0.99499,             0.98366,           0.0049825,           0.0022772,          0.00053236,           0.0035155,           0.0035155,           0.0035155
                 657,           0.0097783,             0.00492,           0.0010541,             0.99743,             0.99899,               0.995,             0.98388,           0.0049732,           0.0022772,          0.00053212,           0.0035056,           0.0035056,           0.0035056
                 658,           0.0095025,           0.0050147,           0.0010201,             0.99759,             0.99935,             0.99499,             0.98338,           0.0049641,           0.0022734,          0.00053243,           0.0034957,           0.0034957,           0.0034957
                 659,           0.0093896,            0.004967,          0.00092689,              0.9973,               0.999,             0.99499,             0.98368,           0.0049512,           0.0022677,          0.00053149,           0.0034858,           0.0034858,           0.0034858
                 660,           0.0094572,           0.0052059,          0.00086602,             0.99751,             0.99903,             0.99499,             0.98408,           0.0049284,           0.0022593,          0.00053041,           0.0034759,           0.0034759,           0.0034759
                 661,           0.0093822,           0.0049658,           0.0011164,             0.99746,             0.99904,               0.995,             0.98392,           0.0049147,           0.0022554,          0.00052769,            0.003466,            0.003466,            0.003466
                 662,           0.0091043,           0.0050705,          0.00099809,             0.99717,             0.99906,               0.995,             0.98386,           0.0048996,           0.0022534,          0.00052367,           0.0034561,           0.0034561,           0.0034561
                 663,            0.009376,           0.0053101,           0.0012793,             0.99746,              0.9987,               0.995,             0.98399,           0.0048948,           0.0022533,          0.00052075,           0.0034462,           0.0034462,           0.0034462
                 664,           0.0094454,           0.0051023,           0.0010095,             0.99736,             0.99952,             0.99499,             0.98425,           0.0048755,            0.002251,          0.00051861,           0.0034363,           0.0034363,           0.0034363
                 665,           0.0098009,            0.004948,           0.0010878,             0.99742,             0.99905,             0.99499,             0.98452,           0.0048576,           0.0022517,          0.00051741,           0.0034264,           0.0034264,           0.0034264
                 666,            0.009538,           0.0048951,           0.0010348,             0.99709,             0.99908,             0.99499,             0.98493,           0.0048465,           0.0022514,          0.00051569,           0.0034165,           0.0034165,           0.0034165
                 667,           0.0096277,            0.004946,            0.001055,             0.99742,             0.99767,             0.99499,              0.9855,           0.0048385,           0.0022512,          0.00051452,           0.0034066,           0.0034066,           0.0034066
                 668,           0.0097082,           0.0051923,           0.0015486,             0.99739,             0.99908,             0.99499,             0.98493,           0.0048389,           0.0022553,          0.00051324,           0.0033967,           0.0033967,           0.0033967
                 669,           0.0096739,           0.0047219,           0.0015229,             0.99738,             0.99908,             0.99499,             0.98543,           0.0048332,           0.0022563,          0.00051166,           0.0033868,           0.0033868,           0.0033868
                 670,           0.0095648,            0.005021,           0.0010509,             0.99751,             0.99957,             0.99499,              0.9853,           0.0048231,           0.0022568,          0.00051078,           0.0033769,           0.0033769,           0.0033769
                 671,           0.0091804,           0.0049381,           0.0010205,             0.99741,             0.99908,               0.995,             0.98506,           0.0048115,           0.0022582,           0.0005103,            0.003367,            0.003367,            0.003367
                 672,           0.0096827,            0.005169,            0.001143,             0.99734,             0.99913,               0.995,             0.98514,           0.0048123,           0.0022616,          0.00050951,           0.0033571,           0.0033571,           0.0033571
                 673,           0.0095302,           0.0052026,            0.001202,             0.99732,             0.99915,               0.995,             0.98552,           0.0048088,           0.0022618,          0.00050885,           0.0033472,           0.0033472,           0.0033472
                 674,           0.0094546,           0.0049199,           0.0010399,             0.99735,             0.99916,               0.995,             0.98528,           0.0048014,           0.0022628,          0.00050724,           0.0033373,           0.0033373,           0.0033373
                 675,            0.009108,           0.0048525,          0.00095945,             0.99744,             0.99914,             0.99499,             0.98502,           0.0048001,           0.0022637,          0.00050546,           0.0033274,           0.0033274,           0.0033274
                 676,           0.0097738,           0.0048606,          0.00093687,             0.99754,             0.99911,             0.99499,             0.98476,           0.0048049,           0.0022654,          0.00050451,           0.0033175,           0.0033175,           0.0033175
                 677,           0.0095612,           0.0049168,            0.001247,             0.99752,             0.99902,               0.995,             0.98525,           0.0047911,            0.002267,          0.00050456,           0.0033076,           0.0033076,           0.0033076
                 678,           0.0089852,           0.0049612,            0.001073,             0.99752,             0.99859,             0.99499,             0.98456,           0.0047791,            0.002267,          0.00050523,           0.0032977,           0.0032977,           0.0032977
                 679,           0.0094315,            0.004869,           0.0011262,             0.99756,               0.999,             0.99499,             0.98456,           0.0047666,           0.0022652,          0.00050666,           0.0032878,           0.0032878,           0.0032878
                 680,           0.0097728,           0.0051177,          0.00093055,             0.99751,              0.9986,               0.995,             0.98436,           0.0047611,           0.0022608,          0.00050782,           0.0032779,           0.0032779,           0.0032779
                 681,           0.0092108,           0.0048311,           0.0010987,             0.99751,             0.99861,             0.99499,             0.98426,           0.0047663,           0.0022589,          0.00050764,            0.003268,            0.003268,            0.003268
                 682,           0.0089334,           0.0049142,          0.00085918,             0.99755,             0.99899,             0.99499,             0.98406,           0.0047603,           0.0022576,          0.00050428,           0.0032581,           0.0032581,           0.0032581
                 683,           0.0092222,           0.0049622,           0.0010308,             0.99757,               0.999,               0.995,             0.98401,           0.0047536,            0.002254,          0.00050116,           0.0032482,           0.0032482,           0.0032482
                 684,           0.0096886,           0.0049262,            0.001174,             0.99754,             0.99907,             0.99499,             0.98401,           0.0047496,            0.002252,           0.0004986,           0.0032383,           0.0032383,           0.0032383
                 685,           0.0091221,           0.0050466,           0.0010378,             0.99764,               0.999,               0.995,             0.98464,           0.0047465,           0.0022483,          0.00049766,           0.0032284,           0.0032284,           0.0032284
                 686,           0.0085878,           0.0048167,          0.00081712,             0.99753,             0.99908,               0.995,             0.98424,           0.0047478,            0.002248,          0.00049782,           0.0032185,           0.0032185,           0.0032185
                 687,           0.0093336,           0.0048852,           0.0011084,             0.99755,             0.99906,             0.99499,             0.98448,           0.0047527,           0.0022446,          0.00049664,           0.0032086,           0.0032086,           0.0032086
                 688,           0.0092284,           0.0048646,          0.00099333,             0.99771,              0.9986,               0.995,             0.98428,           0.0047499,           0.0022375,          0.00049487,           0.0031987,           0.0031987,           0.0031987
                 689,           0.0090685,           0.0049321,           0.0009476,             0.99786,             0.99895,               0.995,              0.9844,           0.0047441,            0.002233,          0.00049289,           0.0031888,           0.0031888,           0.0031888
                 690,            0.009043,           0.0047923,          0.00094024,             0.99782,             0.99859,               0.995,             0.98461,           0.0047484,           0.0022318,          0.00049141,           0.0031789,           0.0031789,           0.0031789
                 691,           0.0091032,           0.0048886,          0.00085505,             0.99793,             0.99892,             0.99499,             0.98424,           0.0047509,             0.00223,          0.00049113,            0.003169,            0.003169,            0.003169
                 692,           0.0095368,           0.0051105,          0.00098881,             0.99795,             0.99891,               0.995,             0.98404,           0.0047529,            0.002229,          0.00049057,           0.0031591,           0.0031591,           0.0031591
                 693,           0.0091311,           0.0051759,           0.0011361,             0.99769,             0.99894,               0.995,             0.98419,           0.0047483,           0.0022283,           0.0004898,           0.0031492,           0.0031492,           0.0031492
                 694,           0.0092392,           0.0048352,            0.001173,             0.99766,             0.99894,             0.99499,             0.98454,           0.0047416,           0.0022313,          0.00048896,           0.0031393,           0.0031393,           0.0031393
                 695,           0.0089153,           0.0046101,          0.00097713,             0.99783,             0.99858,               0.995,              0.9848,           0.0047341,           0.0022331,          0.00048777,           0.0031294,           0.0031294,           0.0031294
                 696,           0.0089298,           0.0047976,          0.00092362,             0.99762,             0.99892,             0.99499,             0.98492,           0.0047225,           0.0022331,          0.00048709,           0.0031195,           0.0031195,           0.0031195
                 697,           0.0095143,           0.0050785,           0.0011669,             0.99749,             0.99932,               0.995,             0.98511,           0.0047092,           0.0022317,          0.00048651,           0.0031096,           0.0031096,           0.0031096
                 698,           0.0089485,           0.0047193,           0.0009977,             0.99738,             0.99933,             0.99499,             0.98527,           0.0046916,           0.0022277,          0.00048611,           0.0030997,           0.0030997,           0.0030997
                 699,           0.0091093,           0.0046759,          0.00097269,             0.99738,              0.9993,             0.99499,              0.9862,           0.0046849,           0.0022251,          0.00048591,           0.0030898,           0.0030898,           0.0030898
                 700,           0.0091728,           0.0048083,           0.0010625,             0.99827,             0.99725,               0.995,              0.9855,           0.0046796,           0.0022254,          0.00048632,           0.0030799,           0.0030799,           0.0030799
                 701,           0.0090943,           0.0047669,          0.00096916,              0.9973,             0.99888,               0.995,             0.98584,           0.0046656,           0.0022252,          0.00048735,             0.00307,             0.00307,             0.00307
                 702,           0.0091098,           0.0050096,          0.00088503,             0.99716,             0.99888,             0.99499,             0.98602,            0.004648,           0.0022225,          0.00048959,           0.0030601,           0.0030601,           0.0030601
                 703,           0.0089364,           0.0048818,           0.0010722,             0.99722,             0.99934,               0.995,             0.98556,           0.0046335,           0.0022201,          0.00049129,           0.0030502,           0.0030502,           0.0030502
                 704,           0.0091515,           0.0045998,          0.00097879,             0.99707,             0.99886,               0.995,             0.98558,           0.0046198,           0.0022204,          0.00049327,           0.0030403,           0.0030403,           0.0030403
                 705,           0.0090235,           0.0050732,          0.00090641,             0.99776,             0.99867,             0.99499,             0.98559,           0.0046106,           0.0022194,          0.00049388,           0.0030304,           0.0030304,           0.0030304
                 706,           0.0089881,            0.004707,          0.00086276,             0.99714,             0.99927,             0.99499,             0.98576,           0.0046062,           0.0022208,          0.00049308,           0.0030205,           0.0030205,           0.0030205
                 707,           0.0089046,            0.004659,          0.00084894,             0.99835,             0.99742,               0.995,             0.98578,           0.0045948,           0.0022173,          0.00049171,           0.0030106,           0.0030106,           0.0030106
                 708,           0.0094014,           0.0047844,           0.0010396,             0.99716,             0.99923,               0.995,             0.98587,            0.004586,           0.0022103,          0.00049129,           0.0030007,           0.0030007,           0.0030007
                 709,           0.0088259,           0.0048648,          0.00085079,              0.9974,             0.99869,             0.99499,             0.98626,           0.0045785,           0.0022083,          0.00049176,           0.0029908,           0.0029908,           0.0029908
                 710,           0.0087002,           0.0046781,          0.00096272,             0.99836,             0.99739,               0.995,             0.98634,           0.0045743,           0.0022054,          0.00049229,           0.0029809,           0.0029809,           0.0029809
                 711,           0.0086552,           0.0048644,          0.00084246,             0.99829,             0.99737,               0.995,             0.98626,           0.0045728,           0.0021983,          0.00049294,            0.002971,            0.002971,            0.002971
                 712,           0.0089631,           0.0048834,            0.000924,             0.99684,              0.9988,             0.99499,              0.9865,           0.0045629,            0.002193,          0.00049317,           0.0029611,           0.0029611,           0.0029611
                 713,           0.0090925,           0.0048098,           0.0013827,             0.99694,             0.99918,               0.995,             0.98629,           0.0045561,           0.0021907,          0.00049216,           0.0029512,           0.0029512,           0.0029512
                 714,           0.0087003,           0.0048807,          0.00093468,             0.99715,             0.99874,             0.99499,             0.98658,           0.0045564,           0.0021908,          0.00049074,           0.0029413,           0.0029413,           0.0029413
                 715,           0.0086634,           0.0049043,          0.00084168,             0.99725,             0.99917,             0.99499,             0.98659,           0.0045536,           0.0021872,          0.00048947,           0.0029314,           0.0029314,           0.0029314
                 716,             0.00891,           0.0048457,          0.00098829,             0.99722,             0.99843,             0.99499,             0.98624,           0.0045469,           0.0021834,          0.00048862,           0.0029215,           0.0029215,           0.0029215
                 717,           0.0088828,           0.0046887,           0.0011583,             0.99802,             0.99743,               0.995,             0.98658,           0.0045363,           0.0021813,          0.00048725,           0.0029116,           0.0029116,           0.0029116
                 718,           0.0084144,           0.0046119,          0.00097065,             0.99805,             0.99746,               0.995,             0.98667,           0.0045232,           0.0021802,          0.00048469,           0.0029017,           0.0029017,           0.0029017
                 719,           0.0087102,           0.0046616,          0.00095396,             0.99731,             0.99918,               0.995,             0.98685,           0.0045141,            0.002178,          0.00048118,           0.0028918,           0.0028918,           0.0028918
                 720,           0.0091404,           0.0046929,          0.00084456,             0.99706,             0.99883,             0.99499,             0.98699,           0.0045086,           0.0021759,          0.00047792,           0.0028819,           0.0028819,           0.0028819
                 721,           0.0086231,           0.0043984,           0.0009234,             0.99801,             0.99867,               0.995,             0.98672,           0.0045081,           0.0021744,          0.00047577,            0.002872,            0.002872,            0.002872
                 722,            0.008696,           0.0046957,          0.00094865,             0.99765,             0.99852,               0.995,             0.98627,           0.0044945,           0.0021701,          0.00047396,           0.0028621,           0.0028621,           0.0028621
                 723,           0.0084266,           0.0048136,          0.00092979,             0.99828,             0.99849,               0.995,              0.9866,           0.0044859,           0.0021686,          0.00047211,           0.0028522,           0.0028522,           0.0028522
                 724,           0.0083993,            0.004533,          0.00069107,             0.99748,              0.9991,             0.99499,             0.98665,           0.0044786,            0.002165,          0.00047041,           0.0028423,           0.0028423,           0.0028423
                 725,           0.0090558,           0.0044578,          0.00081197,             0.99834,             0.99896,               0.995,             0.98641,           0.0044763,           0.0021625,          0.00046861,           0.0028324,           0.0028324,           0.0028324
                 726,           0.0084664,            0.004617,          0.00069849,             0.99722,             0.99872,             0.99499,             0.98687,           0.0044737,           0.0021608,          0.00046801,           0.0028225,           0.0028225,           0.0028225
                 727,           0.0082879,           0.0044799,           0.0008836,             0.99837,              0.9984,               0.995,              0.9867,           0.0044684,           0.0021568,           0.0004673,           0.0028126,           0.0028126,           0.0028126
                 728,           0.0091751,           0.0048117,          0.00087114,              0.9983,             0.99839,               0.995,             0.98661,           0.0044663,           0.0021535,          0.00046626,           0.0028027,           0.0028027,           0.0028027
                 729,           0.0085499,           0.0044887,          0.00084053,             0.99766,             0.99837,             0.99499,               0.986,            0.004464,            0.002151,          0.00046581,           0.0027928,           0.0027928,           0.0027928
                 730,           0.0086492,           0.0047345,          0.00087798,             0.99797,              0.9985,               0.995,             0.98659,           0.0044601,           0.0021441,           0.0004654,           0.0027829,           0.0027829,           0.0027829
                 731,            0.008631,           0.0046295,          0.00087048,             0.99803,             0.99784,             0.99499,             0.98653,            0.004457,           0.0021375,          0.00046496,            0.002773,            0.002773,            0.002773
                 732,           0.0086327,           0.0045522,          0.00097763,             0.99832,             0.99881,               0.995,             0.98642,           0.0044506,           0.0021346,          0.00046443,           0.0027631,           0.0027631,           0.0027631
                 733,           0.0084262,           0.0044428,          0.00092759,             0.99804,             0.99784,             0.99499,             0.98603,           0.0044501,           0.0021321,          0.00046412,           0.0027532,           0.0027532,           0.0027532
                 734,           0.0083234,           0.0044749,          0.00091239,             0.99781,             0.99832,             0.99499,             0.98588,           0.0044415,           0.0021276,          0.00046349,           0.0027433,           0.0027433,           0.0027433
                 735,           0.0084611,           0.0045755,          0.00093302,             0.99781,             0.99831,             0.99499,               0.986,           0.0044366,           0.0021239,          0.00046318,           0.0027334,           0.0027334,           0.0027334
                 736,           0.0086603,           0.0047291,          0.00091471,             0.99849,             0.99873,               0.995,             0.98624,           0.0044246,           0.0021198,          0.00046308,           0.0027235,           0.0027235,           0.0027235
                 737,           0.0084104,           0.0046241,          0.00089992,             0.99834,              0.9984,               0.995,             0.98627,           0.0044223,           0.0021185,          0.00046179,           0.0027136,           0.0027136,           0.0027136
                 738,            0.008265,           0.0045406,          0.00086392,              0.9978,             0.99793,             0.99499,             0.98647,           0.0044169,           0.0021186,          0.00046047,           0.0027037,           0.0027037,           0.0027037
                 739,            0.008778,           0.0045642,           0.0010118,              0.9978,             0.99793,             0.99499,             0.98653,           0.0044109,           0.0021195,          0.00045878,           0.0026938,           0.0026938,           0.0026938
                 740,           0.0086665,           0.0045888,          0.00086895,              0.9987,              0.9987,               0.995,             0.98644,           0.0044062,           0.0021207,          0.00045758,           0.0026839,           0.0026839,           0.0026839
                 741,           0.0085809,           0.0046326,          0.00082048,             0.99853,             0.99839,               0.995,             0.98651,            0.004404,           0.0021179,          0.00045601,            0.002674,            0.002674,            0.002674
                 742,            0.008215,           0.0046162,           0.0009298,             0.99859,             0.99887,               0.995,             0.98654,            0.004401,           0.0021134,          0.00045504,           0.0026641,           0.0026641,           0.0026641
                 743,           0.0082943,           0.0044005,          0.00087435,             0.99866,             0.99836,               0.995,             0.98726,           0.0043986,           0.0021112,          0.00045391,           0.0026542,           0.0026542,           0.0026542
                 744,           0.0084519,           0.0047992,          0.00089094,             0.99739,             0.99929,             0.99499,             0.98699,           0.0043953,           0.0021098,            0.000453,           0.0026443,           0.0026443,           0.0026443
                 745,            0.008438,           0.0046769,          0.00098244,             0.99789,             0.99897,             0.99499,             0.98699,           0.0043928,           0.0021085,          0.00045258,           0.0026344,           0.0026344,           0.0026344
                 746,           0.0083742,           0.0046627,          0.00091425,              0.9985,             0.99851,               0.995,             0.98745,            0.004395,           0.0021072,           0.0004521,           0.0026245,           0.0026245,           0.0026245
                 747,           0.0083832,           0.0047001,          0.00093579,             0.99778,             0.99902,             0.99499,             0.98748,            0.004393,            0.002108,          0.00045197,           0.0026146,           0.0026146,           0.0026146
                 748,           0.0083481,           0.0047936,          0.00091429,             0.99814,             0.99885,               0.995,             0.98736,           0.0043927,           0.0021077,          0.00045192,           0.0026047,           0.0026047,           0.0026047
                 749,           0.0083439,           0.0045769,          0.00080739,             0.99745,             0.99885,             0.99499,             0.98745,           0.0043925,           0.0021055,           0.0004516,           0.0025948,           0.0025948,           0.0025948
                 750,           0.0081091,           0.0046843,          0.00073182,             0.99815,             0.99887,               0.995,             0.98728,           0.0043897,           0.0021018,          0.00045084,           0.0025849,           0.0025849,           0.0025849
                 751,           0.0082589,           0.0045722,          0.00076067,             0.99759,             0.99929,             0.99499,              0.9876,            0.004387,           0.0020981,          0.00045034,            0.002575,            0.002575,            0.002575
                 752,           0.0082591,           0.0046637,           0.0009348,             0.99815,             0.99887,               0.995,             0.98739,           0.0043857,           0.0020954,          0.00045017,           0.0025651,           0.0025651,           0.0025651
                 753,             0.00809,           0.0044383,          0.00080755,             0.99865,             0.99751,               0.995,             0.98736,           0.0043828,           0.0020932,          0.00045003,           0.0025552,           0.0025552,           0.0025552
                 754,           0.0080706,           0.0045223,          0.00085003,              0.9978,             0.99923,               0.995,             0.98736,            0.004377,           0.0020892,          0.00045007,           0.0025453,           0.0025453,           0.0025453
                 755,           0.0084327,           0.0046005,          0.00091368,             0.99722,             0.99896,             0.99499,             0.98729,           0.0043738,           0.0020869,          0.00044994,           0.0025354,           0.0025354,           0.0025354
                 756,           0.0086975,           0.0045683,          0.00081484,             0.99714,               0.999,             0.99499,             0.98718,            0.004369,           0.0020861,          0.00044999,           0.0025255,           0.0025255,           0.0025255
                 757,            0.008334,           0.0045316,          0.00079548,             0.99706,             0.99902,             0.99499,             0.98743,           0.0043673,           0.0020852,          0.00044984,           0.0025156,           0.0025156,           0.0025156
                 758,            0.008479,           0.0046712,           0.0011637,             0.99741,             0.99944,             0.99499,             0.98744,           0.0043668,           0.0020835,          0.00044923,           0.0025057,           0.0025057,           0.0025057
                 759,            0.008517,           0.0046607,           0.0010353,             0.99806,             0.99787,               0.995,             0.98752,           0.0043612,           0.0020825,           0.0004488,           0.0024958,           0.0024958,           0.0024958
                 760,           0.0082545,           0.0044676,          0.00096555,             0.99695,             0.99906,               0.995,             0.98778,            0.004358,           0.0020811,          0.00044827,           0.0024859,           0.0024859,           0.0024859
                 761,           0.0081529,           0.0045205,          0.00072918,             0.99803,             0.99786,               0.995,             0.98776,           0.0043573,           0.0020792,           0.0004479,            0.002476,            0.002476,            0.002476
                 762,           0.0082835,           0.0045789,           0.0010088,             0.99694,             0.99903,             0.99499,             0.98795,           0.0043566,           0.0020749,           0.0004474,           0.0024661,           0.0024661,           0.0024661
                 763,           0.0082312,           0.0045075,          0.00099663,              0.9973,             0.99907,             0.99499,             0.98797,            0.004349,           0.0020725,          0.00044664,           0.0024562,           0.0024562,           0.0024562
                 764,           0.0081412,           0.0045303,          0.00082307,             0.99726,             0.99908,             0.99499,              0.9879,           0.0043421,           0.0020685,          0.00044616,           0.0024463,           0.0024463,           0.0024463
                 765,           0.0082454,           0.0045684,          0.00083183,             0.99801,             0.99788,               0.995,             0.98798,           0.0043299,           0.0020658,          0.00044585,           0.0024364,           0.0024364,           0.0024364
                 766,           0.0080642,           0.0044734,          0.00081197,              0.9971,             0.99904,             0.99499,             0.98836,           0.0043259,           0.0020627,          0.00044536,           0.0024265,           0.0024265,           0.0024265
                 767,           0.0083282,           0.0045173,           0.0010051,             0.99741,             0.99947,             0.99499,             0.98785,           0.0043259,             0.00206,          0.00044513,           0.0024166,           0.0024166,           0.0024166
                 768,           0.0080123,           0.0043871,          0.00082318,             0.99729,             0.99899,               0.995,             0.98794,           0.0043245,           0.0020588,          0.00044508,           0.0024067,           0.0024067,           0.0024067
                 769,           0.0081973,           0.0043279,          0.00084143,             0.99796,             0.99778,               0.995,             0.98798,           0.0043228,           0.0020575,          0.00044492,           0.0023968,           0.0023968,           0.0023968
                 770,           0.0078937,           0.0043624,          0.00087828,             0.99728,             0.99902,             0.99499,             0.98744,            0.004318,           0.0020565,          0.00044438,           0.0023869,           0.0023869,           0.0023869
                 771,           0.0079865,           0.0044347,          0.00086673,             0.99691,              0.9987,             0.99499,             0.98776,           0.0043202,           0.0020564,          0.00044374,            0.002377,            0.002377,            0.002377
                 772,           0.0080511,           0.0043765,          0.00076073,             0.99742,             0.99945,               0.995,             0.98779,            0.004313,           0.0020556,          0.00044278,           0.0023671,           0.0023671,           0.0023671
                 773,           0.0079148,           0.0041879,          0.00073256,             0.99795,             0.99781,               0.995,             0.98805,           0.0043057,           0.0020549,          0.00044205,           0.0023572,           0.0023572,           0.0023572
                 774,           0.0080017,           0.0041756,           0.0010535,             0.99715,             0.99903,             0.99499,             0.98781,            0.004304,           0.0020538,          0.00044157,           0.0023473,           0.0023473,           0.0023473
                 775,           0.0079848,           0.0044694,           0.0010433,             0.99683,              0.9991,             0.99499,             0.98787,           0.0043051,           0.0020519,          0.00044107,           0.0023374,           0.0023374,           0.0023374
                 776,           0.0079479,           0.0044495,          0.00071869,             0.99848,             0.99738,               0.995,             0.98817,           0.0043019,           0.0020496,          0.00044066,           0.0023275,           0.0023275,           0.0023275
                 777,           0.0080075,           0.0041567,          0.00079146,             0.99738,             0.99943,             0.99499,             0.98839,           0.0042979,           0.0020479,          0.00043976,           0.0023176,           0.0023176,           0.0023176
                 778,           0.0082647,            0.004427,          0.00073877,             0.99734,             0.99943,               0.995,             0.98848,           0.0042955,           0.0020455,          0.00043928,           0.0023077,           0.0023077,           0.0023077
                 779,           0.0078656,           0.0044072,          0.00071247,              0.9971,             0.99908,             0.99499,             0.98827,           0.0042928,           0.0020406,          0.00043849,           0.0022978,           0.0022978,           0.0022978
                 780,           0.0078423,           0.0042647,          0.00091101,             0.99723,             0.99942,             0.99499,             0.98836,           0.0042897,           0.0020371,           0.0004377,           0.0022879,           0.0022879,           0.0022879
                 781,           0.0077409,           0.0045009,          0.00074049,             0.99679,             0.99903,             0.99499,             0.98805,           0.0042902,           0.0020345,          0.00043719,            0.002278,            0.002278,            0.002278
                 782,           0.0079132,           0.0044118,          0.00069785,             0.99695,             0.99909,             0.99499,             0.98824,           0.0042872,           0.0020335,          0.00043668,           0.0022681,           0.0022681,           0.0022681
                 783,           0.0081351,           0.0042814,          0.00072798,             0.99693,             0.99909,             0.99499,             0.98843,           0.0042826,           0.0020312,          0.00043623,           0.0022582,           0.0022582,           0.0022582
                 784,           0.0081162,           0.0042471,          0.00093119,             0.99705,             0.99946,               0.995,             0.98838,           0.0042805,           0.0020285,          0.00043558,           0.0022483,           0.0022483,           0.0022483
                 785,           0.0078886,           0.0041693,          0.00088994,               0.997,             0.99946,               0.995,             0.98861,           0.0042787,           0.0020263,          0.00043481,           0.0022384,           0.0022384,           0.0022384
                 786,           0.0081423,           0.0045097,           0.0009433,             0.99868,             0.99686,               0.995,             0.98836,           0.0042779,           0.0020257,          0.00043409,           0.0022285,           0.0022285,           0.0022285
                 787,           0.0080071,           0.0045143,          0.00097975,             0.99698,             0.99909,             0.99499,             0.98824,           0.0042811,           0.0020265,          0.00043331,           0.0022186,           0.0022186,           0.0022186
                 788,           0.0079189,           0.0043365,          0.00072278,             0.99873,             0.99682,               0.995,             0.98834,           0.0042791,           0.0020258,          0.00043282,           0.0022087,           0.0022087,           0.0022087
                 789,           0.0080361,           0.0044062,          0.00069603,             0.99729,             0.99782,               0.995,             0.98812,           0.0042808,           0.0020232,          0.00043195,           0.0021988,           0.0021988,           0.0021988
                 790,           0.0078456,           0.0042077,           0.0006121,             0.99693,             0.99948,             0.99499,             0.98831,           0.0042767,           0.0020205,           0.0004303,           0.0021889,           0.0021889,           0.0021889
                 791,           0.0076643,           0.0041786,          0.00076203,             0.99691,             0.99911,             0.99499,             0.98802,           0.0042786,           0.0020194,          0.00042914,            0.002179,            0.002179,            0.002179
                 792,           0.0078819,            0.004301,          0.00078935,              0.9965,             0.99903,             0.99499,             0.98783,           0.0042791,           0.0020182,          0.00042809,           0.0021691,           0.0021691,           0.0021691
